timestamp,red
62373366,105963
62393366,105991
62413366,106071
62434366,106168
62454366,106276
62474366,106412
62494366,106525
62514366,106657
62534366,106763
62554366,106848
62574366,106937
62594366,106987
62614366,107051
62634366,107101
62655366,107175
62675366,107238
62695366,107304
62715366,107358
62735366,107446
62755366,107518
62775366,107601
62795366,107676
62815366,107762
62835366,107717
62855366,107181
62876366,106422
62896366,105826
62916366,105545
62936366,105482
62956366,105579
62976366,105714
62996366,105873
63016366,106008
63036366,106145
63056366,106291
63076366,106413
63097366,106433
63117366,106401
63137366,106345
63157366,106293
63177366,106292
63197366,106341
63217366,106411
63237366,106516
63257366,106633
63277366,106753
63297366,106870
63318366,106972
63338366,107060
63358366,107137
63378366,107202
63398366,107282
63418366,107335
63438366,107377
63458366,107432
63478366,107481
63498366,107529
63518366,107593
63539366,107654
63559366,107739
63579366,107766
63599366,107389
63619366,106710
63639366,106115
63659366,105756
63679366,105642
63699366,105684
63719366,105824
63739366,105994
63760366,106148
63780366,106319
63800366,106487
63820366,106622
63840366,106664
63860366,106616
63880366,106545
63900366,106470
63920366,106438
63940366,106463
63960366,106550
63981366,106643
64001366,106767
64021366,106883
64041366,107007
64061366,107137
64081366,107229
64101366,107322
64121366,107393
64141366,107477
64161366,107543
64182366,107593
64202366,107663
64222366,107725
64242366,107782
64262366,107836
64282366,107929
64302366,107985
64322366,107824
64342366,107176
64362366,106393
64382366,105834
64403366,105552
64423366,105486
64443366,105559
64463366,105671
64483366,105820
64503366,105935
64523366,106040
64543366,106161
64563366,106279
64583366,106334
64603366,106333
64624366,106316
64644366,106271
64664366,106275
64684366,106313
64704366,106368
64724366,106490
64744366,106599
64764366,106731
64784366,106849
64804366,106953
64824366,107048
64845366,107152
64865366,107246
64885366,107340
64905366,107406
64925366,107478
64945366,107540
64965366,107590
64985366,107654
65005366,107720
65025366,107766
65045366,107844
65066366,107936
65086366,107989
65106366,107698
65126366,106932
65146366,106196
65166366,105712
65186366,105514
65206366,105498
65226366,105578
65246366,105719
65267366,105877
65287366,105986
65307366,106096
65327366,106230
65347366,106355
65367366,106419
65387366,106426
65407366,106390
65427366,106378
65447366,106390
65467366,106436
65488366,106510
65508366,106629
65528366,106771
65548366,106898
65568366,107044
65588366,107174
65608366,107299
65628366,107409
65648366,107490
65668366,107586
65688366,107662
65709366,107736
65729366,107805
65749366,107877
65769366,107949
65789366,108045
65809366,108136
65829366,108198
65849366,108291
65869366,108404
65889366,108392
65909366,107892
65930366,107037
65950366,106378
65970366,106014
65990366,105915
66010366,105971
66030366,106126
66050366,106302
66070366,106467
66090366,106590
66110366,106740
66130366,106895
66151366,106944
66171366,106942
66191366,106889
66211366,106831
66231366,106821
66251366,106833
66271366,106904
66291366,107003
66311366,107134
66331366,107267
66352366,107392
66372366,107516
66392366,107637
66412366,107738
66432366,107841
66452366,107914
66472366,107992
66492366,108064
66512366,108124
66532366,108186
66552366,108232
66573366,108302
66593366,108371
66613366,108474
66633366,108569
66653366,108568
66673366,108144
66693366,107395
66713366,106790
66733366,106452
66753366,106346
66773366,106406
66794366,106557
66814366,106763
66834366,106985
66854366,107203
66874366,107431
66894366,107568
66914366,107610
66934366,107556
66954366,107422
66974366,107321
66994366,107260
67015366,107272
67035366,107322
67055366,107419
67075366,107553
67095366,107704
67115366,107843
67135366,107962
67155366,108085
67175366,108173
67195366,108258
67215366,108337
67236366,108397
67256366,108458
67276366,108522
67296366,108575
67316366,108644
67336366,108709
67356366,108695
67376366,108246
67396366,107446
67416366,106810
67437366,106438
67457366,106321
67477366,106370
67497366,106500
67517366,106711
67537366,106911
67557366,107097
67577366,107284
67597366,107459
67617366,107529
67637366,107512
67658366,107441
67678366,107359
67698366,107316
67718366,107325
67738366,107403
67758366,107488
67778366,107616
67798366,107756
67818366,107898
67838366,108027
67858366,108150
67879366,108270
67899366,108395
67919366,108485
67939366,108567
67959366,108641
67979366,108711
67999366,108770
68019366,108824
68039366,108876
68059366,108953
68079366,108801
68100366,108097
68120366,107220
68140366,106600
68160366,106291
68180366,106213
68200366,106266
68220366,106390
68240366,106563
68260366,106721
68280366,106857
68301366,106974
68321366,107093
68341366,107166
68361366,107163
68381366,107129
68401366,107084
68421366,107055
68441366,107071
68461366,107124
68481366,107215
68501366,107323
68522366,107466
68542366,107596
68562366,107724
68582366,107843
68602366,107977
68622366,108068
68642366,108181
68662366,108257
68682366,108329
68702366,108392
68722366,108448
68743366,108505
68763366,108574
68783366,108636
68803366,108441
68823366,107733
68843366,106926
68863366,106390
68883366,106142
68903366,106096
68923366,106201
68943366,106376
68964366,106554
68984366,106745
69004366,106901
69024366,107060
69044366,107198
69064366,107257
69084366,107241
69104366,107186
69124366,107122
69144366,107111
69165366,107150
69185366,107231
69205366,107343
69225366,107467
69245366,107628
69265366,107752
69285366,107889
69305366,108009
69325366,108117
69345366,108206
69365366,108280
69386366,108360
69406366,108434
69426366,108514
69446366,108594
69466366,108651
69486366,108702
69506366,108746
69526366,108802
69546366,108613
69566366,107908
69586366,107132
69607366,106634
69627366,106432
69647366,106451
69667366,106581
69687366,106803
69707366,107013
69727366,107224
69747366,107429
69767366,107607
69787366,107708
69807366,107714
69828366,107621
69848366,107499
69868366,107433
69888366,107405
69908366,107464
69928366,107557
69948366,107677
69968366,107815
69988366,107957
70008366,108093
70029366,108203
70049366,108303
70069366,108395
70089366,108468
70109366,108534
70129366,108603
70149366,108665
70169366,108724
70189366,108809
70209366,108739
70229366,108200
70250366,107446
70270366,106913
70290366,106636
70310366,106594
70330366,106683
70350366,106860
70370366,107064
70390366,107279
70410366,107502
70430366,107706
70450366,107839
70471366,107845
70491366,107774
70511366,107661
70531366,107581
70551366,107542
70571366,107571
70591366,107636
70611366,107734
70631366,107863
70651366,107983
70671366,108095
70692366,108200
70712366,108299
70732366,108398
70752366,108465
70772366,108549
70792366,108621
70812366,108674
70832366,108759
70852366,108746
70872366,108367
70893366,107523
70913366,106781
70933366,106344
70953366,106164
70973366,106175
70993366,106285
71013366,106463
71033366,106640
71053366,106790
71073366,106944
71093366,107097
71114366,107180
71134366,107202
71154366,107151
71174366,107097
71194366,107084
71214366,107095
71234366,107143
71254366,107227
71274366,107328
71294366,107457
71314366,107596
71335366,107709
71355366,107824
71375366,107963
71395366,108073
71415366,108171
71435366,108260
71455366,108330
71475366,108394
71495366,108451
71515366,108512
71535366,108466
71556366,107941
71576366,107115
71596366,106424
71616366,106054
71636366,105929
71656366,105961
71676366,106074
71696366,106225
71716366,106357
71736366,106468
71756366,106582
71777366,106687
71797366,106754
71817366,106735
71837366,106682
71857366,106632
71877366,106617
71897366,106663
71917366,106751
71937366,106842
71957366,106964
71978366,107087
71998366,107231
72018366,107367
72038366,107484
72058366,107590
72078366,107691
72098366,107767
72118366,107844
72138366,107911
72158366,107977
72178366,108048
72199366,108096
72219366,108166
72239366,108171
72259366,107719
72279366,106908
72299366,106239
72319366,105851
72339366,105726
72359366,105760
72379366,105880
72399366,106044
72420366,106192
72440366,106339
72460366,106481
72480366,106602
72500366,106661
72520366,106652
72540366,106609
72560366,106580
72580366,106574
72600366,106605
72620366,106668
72641366,106761
72661366,106885
72681366,107039
72701366,107167
72721366,107306
72741366,107415
72761366,107517
72781366,107613
72801366,107692
72821366,107750
72841366,107827
72862366,107892
72882366,107972
72902366,108018
72922366,108092
72942366,108184
72962366,108161
72982366,107623
73002366,106839
73022366,106261
73042366,105986
73062366,105944
73083366,106037
73103366,106226
73123366,106438
73143366,106635
73163366,106845
73183366,107006
73203366,107129
73223366,107133
73243366,107026
73263366,106925
73283366,106855
73304366,106855
73324366,106895
73344366,106986
73364366,107108
73384366,107255
73404366,107398
73424366,107537
73444366,107650
73464366,107764
73484366,107838
73505366,107890
73525366,107951
73545366,108021
73565366,108074
73585366,108154
73605366,108237
73625366,108307
73645366,108104
73665366,107415
73685366,106707
73705366,106257
73726366,106065
73746366,106063
73766366,106210
73786366,106381
73806366,106587
73826366,106762
73846366,106945
73866366,107125
73886366,107201
73906366,107153
73926366,107049
73947366,106959
73967366,106912
73987366,106932
74007366,106992
74027366,107103
74047366,107238
74067366,107371
74087366,107504
74107366,107622
74127366,107736
74147366,107847
74168366,107921
74188366,107987
74208366,108064
74228366,108122
74248366,108196
74268366,108244
74288366,108069
74308366,107367
74328366,106569
74348366,106004
74368366,105748
74389366,105708
74409366,105808
74429366,105975
74449366,106184
74469366,106335
74489366,106473
74509366,106624
74529366,106734
74549366,106817
74569366,106814
74589366,106768
74610366,106718
74630366,106719
74650366,106754
74670366,106817
74690366,106920
74710366,107029
74730366,107139
74750366,107261
74770366,107373
74790366,107494
74810366,107603
74831366,107673
74851366,107757
74871366,107829
74891366,107902
74911366,107974
74931366,108039
74951366,107967
74971366,107379
74991366,106549
75011366,105904
75032366,105567
75052366,105487
75072366,105547
75092366,105666
75112366,105826
75132366,105972
75152366,106085
75172366,106213
75192366,106330
75212366,106404
75232366,106400
75253366,106388
75273366,106359
75293366,106348
75313366,106393
75333366,106449
75353366,106556
75373366,106665
75393366,106788
75413366,106915
75433366,107040
75453366,107147
75474366,107262
75494366,107354
75514366,107437
75534366,107504
75554366,107581
75574366,107641
75594366,107714
75614366,107773
75634366,107834
75654366,107557
75674366,106817
75695366,106052
75715366,105578
75735366,105388
75755366,105400
75775366,105513
75795366,105690
75815366,105841
75835366,105968
75855366,106097
75875366,106222
75895366,106322
75916366,106359
75936366,106342
75956366,106319
75976366,106294
75996366,106335
76016366,106389
76036366,106492
76056366,106624
76076366,106748
76096366,106876
76117366,107005
76137366,107106
76157366,107230
76177366,107332
76197366,107422
76217366,107493
76237366,107553
76257366,107604
76277366,107668
76297366,107735
76317366,107799
76338366,107884
76358366,107840
76378366,107272
76398366,106480
76418366,105898
76438366,105625
76458366,105585
76478366,105665
76498366,105831
76518366,106002
76538366,106175
76559366,106314
76579366,106475
76599366,106579
76619366,106579
76639366,106529
76659366,106447
76679366,106373
76699366,106375
76719366,106427
76739366,106506
76759366,106616
76780366,106737
76800366,106860
76820366,106998
76840366,107114
76860366,107230
76880366,107315
76900366,107376
76920366,107440
76940366,107513
76960366,107563
76981366,107644
77001366,107720
77021366,107808
77041366,107730
77061366,107189
77081366,106484
77101366,105974
77121366,105725
77141366,105699
77161366,105800
77181366,105982
77202366,106180
77222366,106397
77242366,106606
77262366,106797
77282366,106910
77302366,106901
77322366,106823
77342366,106734
77362366,106675
77382366,106658
77402366,106716
77423366,106805
77443366,106928
77463366,107077
77483366,107213
77503366,107348
77523366,107460
77543366,107573
77563366,107675
77583366,107739
77603366,107820
77623366,107887
77644366,107964
77664366,108022
77684366,108076
77704366,107873
77724366,107146
77744366,106361
77764366,105843
77784366,105622
77804366,105594
77824366,105678
77845366,105831
77865366,105995
77885366,106135
77905366,106273
77925366,106449
77945366,106581
77965366,106609
77985366,106549
78005366,106496
78025366,106464
78045366,106484
78066366,106530
78086366,106615
78106366,106734
78126366,106847
78146366,106985
78166366,107104
78186366,107210
78206366,107329
78226366,107408
78246366,107506
78266366,107597
78287366,107663
78307366,107737
78327366,107792
78347366,107875
78367366,107930
78387366,107588
78407366,106777
78427366,105993
78447366,105525
78467366,105305
78487366,105317
78508366,105438
78528366,105591
78548366,105757
78568366,105885
78588366,106027
78608366,106189
78628366,106299
78648366,106356
78668366,106348
78688366,106308
78709366,106289
78729366,106291
78749366,106353
78769366,106454
78789366,106569
78809366,106695
78829366,106824
78849366,106957
78869366,107085
78889366,107185
78909366,107290
78930366,107365
78950366,107417
78970366,107503
78990366,107580
79010366,107669
79030366,107728
79050366,107802
79070366,107842
79090366,107471
79110366,106661
79130366,105947
79151366,105502
79171366,105347
79191366,105376
79211366,105520
79231366,105702
79251366,105886
79271366,106041
79291366,106196
79311366,106346
79331366,106455
79351366,106485
79372366,106469
79392366,106417
79412366,106440
79432366,106476
79452366,106576
79472366,106665
79492366,106792
79512366,106923
79532366,107043
79552366,107196
79573366,107326
79593366,107440
79613366,107555
79633366,107653
79653366,107740
79673366,107823
79693366,107898
79713366,107964
79733366,108030
79753366,108099
79773366,108191
79794366,108138
79814366,107527
79834366,106696
79854366,106075
79874366,105799
79894366,105770
79914366,105884
79934366,106077
79954366,106298
79974366,106498
79994366,106704
80015366,106903
80035366,107043
80055366,107070
80075366,107013
80095366,106929
80115366,106856
80135366,106826
80155366,106869
80175366,106962
80195366,107072
80216366,107198
80236366,107352
80256366,107481
80276366,107622
80296366,107743
80316366,107834
80336366,107902
80356366,107973
80376366,108035
80396366,108093
80416366,108198
80437366,108235
80457366,107876
80477366,107109
80497366,106470
80517366,106109
80537366,105994
80557366,106050
80577366,106206
80597366,106421
80617366,106640
80637366,106889
80658366,107138
80678366,107296
80698366,107357
80718366,107282
80738366,107177
80758366,107069
80778366,107010
80798366,107025
80818366,107077
80838366,107181
80858366,107320
80879366,107442
80899366,107592
80919366,107716
80939366,107832
80959366,107949
80979366,108026
80999366,108112
81019366,108193
81039366,108268
81059366,108168
81080366,107508
81100366,106681
81120366,106120
81140366,105859
81160366,105818
81180366,105892
81200366,106069
81220366,106257
81240366,106433
81260366,106650
81280366,106860
81301366,106982
81321366,107004
81341366,106955
81361366,106883
81381366,106827
81401366,106828
81421366,106853
81441366,106949
81461366,107057
81481366,107166
81501366,107269
81522366,107363
81542366,107444
81562366,107522
81582366,107616
81602366,107722
81622366,107803
81642366,107884
81662366,107990
81682366,107891
81702366,107232
81723366,106381
81743366,105764
81763366,105480
81783366,105424
81803366,105486
81823366,105643
81843366,105813
81863366,105960
81883366,106113
81903366,106263
81923366,106377
81944366,106422
81964366,106416
81984366,106398
82004366,106357
82024366,106368
82044366,106416
82064366,106499
82084366,106605
82104366,106741
82124366,106848
82144366,106968
82165366,107089
82185366,107197
82205366,107289
82225366,107386
82245366,107481
82265366,107567
82285366,107645
82305366,107725
82325366,107537
82345366,106807
82365366,106045
82386366,105518
82406366,105297
82426366,105291
82446366,105402
82466366,105577
82486366,105759
82506366,105925
82526366,106100
82546366,106243
82566366,106343
82587366,106348
82607366,106320
82627366,106297
82647366,106294
82667366,106329
82687366,106383
82707366,106488
82727366,106615
82747366,106736
82767366,106868
82787366,106960
82808366,107089
82828366,107192
82848366,107278
82868366,107378
82888366,107474
82908366,107571
82928366,107641
82948366,107729
82968366,107712
82988366,107225
83008366,106409
83029366,105757
83049366,105428
83069366,105355
83089366,105421
83109366,105593
83129366,105808
83149366,105989
83169366,106184
83189366,106360
83209366,106460
83230366,106501
83250366,106449
83270366,106400
83290366,106376
83310366,106389
83330366,106442
83350366,106534
83370366,106654
83390366,106770
83410366,106889
83430366,107029
83451366,107138
83471366,107269
83491366,107379
83511366,107483
83531366,107572
83551366,107641
83571366,107727
83591366,107788
83611366,107860
83631366,107916
83651366,107984
83672366,107862
83692366,107175
83712366,106368
83732366,105821
83752366,105602
83772366,105602
83792366,105724
83812366,105942
83832366,106168
83852366,106378
83872366,106577
83893366,106755
83913366,106852
83933366,106847
83953366,106783
83973366,106722
83993366,106694
84013366,106724
84033366,106779
84053366,106864
84073366,106982
84094366,107097
84114366,107221
84134366,107335
84154366,107457
84174366,107574
84194366,107665
84214366,107750
84234366,107829
84254366,107901
84274366,107979
84294366,108030
84315366,108123
84335366,108198
84355366,107911
84375366,107181
84395366,106520
84415366,106145
84435366,106025
84455366,106099
84475366,106274
84495366,106511
84515366,106764
84536366,107039
84556366,107296
84576366,107464
84596366,107491
84616366,107423
84636366,107300
84656366,107211
84676366,107178
84696366,107206
84716366,107286
84737366,107387
84757366,107512
84777366,107659
84797366,107773
84817366,107896
84837366,108002
84857366,108094
84877366,108163
84897366,108244
84917366,108332
84937366,108431
84958366,108390
84978366,107880
84998366,107109
85018366,106560
85038366,106295
85058366,106277
85078366,106364
85098366,106556
85118366,106798
85138366,107034
85158366,107270
85179366,107484
85199366,107590
85219366,107562
85239366,107467
85259366,107377
85279366,107302
85299366,107287
85319366,107327
85339366,107407
85359366,107514
85380366,107632
85400366,107760
85420366,107875
85440366,107986
85460366,108104
85480366,108200
85500366,108276
85520366,108339
85540366,108414
85560366,108384
85580366,107826
85601366,106930
85621366,106281
85641366,105942
85661366,105850
85681366,105912
85701366,106073
85721366,106256
85741366,106422
85761366,106578
85781366,106773
85801366,106899
85822366,106939
85842366,106902
85862366,106824
85882366,106777
85902366,106797
85922366,106823
85942366,106900
85962366,107021
85982366,107129
86002366,107257
86023366,107360
86043366,107483
86063366,107600
86083366,107707
86103366,107820
86123366,107901
86143366,107982
86163366,108054
86183366,107963
86203366,107304
86223366,106451
86244366,105823
86264366,105516
86284366,105438
86304366,105520
86324366,105668
86344366,105832
86364366,105961
86384366,106106
86404366,106273
86424366,106381
86444366,106442
86465366,106432
86485366,106402
86505366,106372
86525366,106388
86545366,106440
86565366,106529
86585366,106628
86605366,106764
86625366,106880
86645366,106992
86666366,107094
86686366,107200
86706366,107293
86726366,107394
86746366,107495
86766366,107580
86786366,107661
86806366,107747
86826366,107732
86846366,107183
86866366,106366
86887366,105740
86907366,105423
86927366,105357
86947366,105422
86967366,105568
86987366,105750
87007366,105923
87027366,106064
87047366,106227
87067366,106351
87087366,106425
87108366,106426
87128366,106405
87148366,106398
87168366,106415
87188366,106465
87208366,106566
87228366,106680
87248366,106818
87268366,106945
87288366,107092
87308366,107212
87329366,107318
87349366,107416
87369366,107521
87389366,107611
87409366,107701
87429366,107773
87449366,107852
87469366,107925
87489366,108005
87509366,108069
87530366,107818
87550366,107030
87570366,106264
87590366,105787
87610366,105615
87630366,105666
87650366,105817
87670366,106035
87690366,106242
87710366,106420
87730366,106607
87751366,106739
87771366,106806
87791366,106793
87811366,106734
87831366,106692
87851366,106676
87871366,106738
87891366,106797
87911366,106906
87931366,107035
87951366,107169
87972366,107298
87992366,107429
88012366,107545
88032366,107680
88052366,107766
88072366,107851
88092366,107924
88112366,108006
88132366,108086
88152366,108156
88172366,108261
88193366,108291
88213366,107875
88233366,107080
88253366,106463
88273366,106142
88293366,106068
88313366,106157
88333366,106357
88353366,106576
88373366,106821
88394366,107075
88414366,107309
88434366,107463
88454366,107466
88474366,107375
88494366,107283
88514366,107194
88534366,107172
88554366,107211
88574366,107285
88594366,107419
88615366,107542
88635366,107684
88655366,107829
88675366,107954
88695366,108036
88715366,108146
88735366,108206
88755366,108269
88775366,108341
88795366,108409
88815366,108227
88836366,107495
88856366,106731
88876366,106265
88896366,106071
88916366,106099
88936366,106217
88956366,106431
88976366,106647
88996366,106877
89016366,107106
89037366,107297
89057366,107367
89077366,107321
89097366,107236
89117366,107151
89137366,107121
89157366,107128
89177366,107190
89197366,107284
89217366,107399
89237366,107527
89258366,107662
89278366,107796
89298366,107897
89318366,107996
89338366,108105
89358366,108196
89378366,108278
89398366,108364
89418366,108311
89438366,107694
89459366,106772
89479366,106095
89499366,105738
89519366,105643
89539366,105692
89559366,105830
89579366,106000
89599366,106175
89619366,106327
89639366,106495
89659366,106630
89680366,106700
89700366,106717
89720366,106686
89740366,106639
89760366,106644
89780366,106680
89800366,106763
89820366,106872
89840366,106995
89860366,107108
89880366,107246
89901366,107376
89921366,107480
89941366,107585
89961366,107679
89981366,107762
90001366,107837
90021366,107918
90041366,107942
90061366,107519
90081366,106676
90101366,105952
90122366,105547
90142366,105420
90162366,105464
90182366,105614
90202366,105796
90222366,105978
90242366,106145
90262366,106330
90282366,106489
90302366,106568
90323366,106581
90343366,106556
90363366,106526
90383366,106539
90403366,106596
90423366,106684
90443366,106803
90463366,106939
90483366,107072
90503366,107195
90523366,107313
90544366,107458
90564366,107567
90584366,107676
90604366,107776
90624366,107887
90644366,107958
90664366,108035
90684366,108135
90704366,108081
90724366,107487
90744366,106615
90765366,105999
90785366,105716
90805366,105668
90825366,105774
90845366,105964
90865366,106180
90885366,106369
90905366,106568
90925366,106749
90945366,106857
90966366,106880
90986366,106846
91006366,106799
91026366,106756
91046366,106792
91066366,106854
91086366,106956
91106366,107069
91126366,107214
91146366,107340
91166366,107478
91187366,107592
91207366,107700
91227366,107793
91247366,107851
91267366,107942
91287366,108024
91307366,108111
91327366,108225
91347366,108303
91367366,108001
91387366,107221
91408366,106540
91428366,106169
91448366,106066
91468366,106114
91488366,106296
91508366,106535
91528366,106793
91548366,107063
91568366,107318
91588366,107481
91609366,107522
91629366,107447
91649366,107361
91669366,107281
91689366,107248
91709366,107286
91729366,107371
91749366,107487
91769366,107625
91789366,107755
91809366,107876
91830366,107984
91850366,108099
91870366,108185
91890366,108258
91910366,108322
91930366,108417
91950366,108529
91970366,108382
91990366,107682
92010366,106916
92030366,106443
92051366,106235
92071366,106239
92091366,106375
92111366,106593
92131366,106839
92151366,107093
92171366,107343
92191366,107528
92211366,107592
92231366,107561
92252366,107458
92272366,107385
92292366,107346
92312366,107374
92332366,107445
92352366,107543
92372366,107653
92392366,107771
92412366,107897
92432366,108013
92452366,108117
92473366,108208
92493366,108304
92513366,108381
92533366,108482
92553366,108577
92573366,108463
92593366,107702
92613366,106788
92633366,106166
92653366,105865
92673366,105780
92694366,105853
92714366,106025
92734366,106239
92754366,106426
92774366,106614
92794366,106790
92814366,106922
92834366,106963
92854366,106931
92874366,106874
92895366,106829
92915366,106819
92935366,106853
92955366,106936
92975366,107041
92995366,107161
93015366,107281
93035366,107409
93055366,107525
93075366,107637
93095366,107733
93116366,107835
93136366,107928
93156366,108023
93176366,108047
93196366,107616
93216366,106733
93236366,106017
93256366,105632
93276366,105515
93296366,105563
93317366,105692
93337366,105884
93357366,106096
93377366,106280
93397366,106498
93417366,106650
93437366,106743
93457366,106763
93477366,106720
93497366,106699
93517366,106699
93538366,106735
93558366,106829
93578366,106951
93598366,107079
93618366,107227
93638366,107375
93658366,107507
93678366,107638
93698366,107741
93718366,107852
93738366,107949
93759366,108031
93779366,108115
93799366,108168
93819366,107853
93839366,107033
93859366,106299
93879366,105881
93899366,105745
93919366,105791
93939366,105964
93960366,106179
93980366,106395
94000366,106615
94020366,106827
94040366,106992
94060366,107056
94080366,107053
94100366,107005
94120366,106966
94140366,106971
94160366,107032
94181366,107120
94201366,107219
94221366,107361
94241366,107507
94261366,107631
94281366,107750
94301366,107867
94321366,107989
94341366,108100
94361366,108209
94382366,108289
94402366,108394
94422366,108521
94442366,108493
94462366,107919
94482366,107090
94502366,106507
94522366,106254
94542366,106217
94562366,106330
94582366,106545
94603366,106783
94623366,107037
94643366,107306
94663366,107516
94683366,107648
94703366,107632
94723366,107541
94743366,107467
94763366,107430
94783366,107416
94803366,107470
94824366,107566
94844366,107699
94864366,107821
94884366,107959
94904366,108092
94924366,108210
94944366,108301
94964366,108395
94984366,108477
95004366,108558
95025366,108656
95045366,108768
95065366,108635
95085366,107929
95105366,107156
95125366,106705
95145366,106523
95165366,106540
95185366,106683
95205366,106900
95225366,107140
95246366,107394
95266366,107668
95286366,107846
95306366,107896
95326366,107849
95346366,107756
95366366,107669
95386366,107620
95406366,107643
95426366,107696
95447366,107809
95467366,107933
95487366,108068
95507366,108195
95527366,108297
95547366,108398
95567366,108488
95587366,108582
95607366,108628
95627366,108691
95647366,108768
95668366,108636
95688366,107912
95708366,107025
95728366,106446
95748366,106203
95768366,106171
95788366,106262
95808366,106465
95828366,106669
95848366,106862
95868366,107080
95889366,107268
95909366,107392
95929366,107398
95949366,107356
95969366,107305
95989366,107277
96009366,107289
96029366,107354
96049366,107467
96069366,107601
96090366,107737
96110366,107870
96130366,108012
96150366,108127
96170366,108245
96190366,108322
96210366,108389
96230366,108476
96250366,108547
96270366,108447
96290366,107765
96311366,106844
96331366,106217
96351366,105895
96371366,105827
96391366,105889
96411366,106021
96431366,106186
96451366,106351
96471366,106486
96491366,106646
96512366,106781
96532366,106827
96552366,106843
96572366,106803
96592366,106778
96612366,106781
96632366,106819
96652366,106912
96672366,107021
96692366,107141
96712366,107276
96733366,107401
96753366,107516
96773366,107638
96793366,107746
96813366,107840
96833366,107934
96853366,107993
96873366,108068
96893366,108093
96913366,107693
96934366,106810
96954366,106067
96974366,105666
96994366,105513
97014366,105542
97034366,105667
97054366,105827
97074366,105995
97094366,106113
97114366,106273
97134366,106418
97155366,106496
97175366,106532
97195366,106509
97215366,106508
97235366,106533
97255366,106568
97275366,106638
97295366,106744
97315366,106855
97335366,106983
97355366,107113
97376366,107242
97396366,107376
97416366,107489
97436366,107564
97456366,107666
97476366,107738
97496366,107791
97516366,107861
97536366,107935
97556366,107791
97577366,107097
97597366,106284
97617366,105760
97637366,105545
97657366,105536
97677366,105650
97697366,105820
97717366,106015
97737366,106203
97757366,106390
97777366,106545
97798366,106645
97818366,106683
97838366,106673
97858366,106643
97878366,106654
97898366,106701
97918366,106787
97938366,106901
97958366,107013
97978366,107149
97999366,107268
98019366,107399
98039366,107517
98059366,107637
98079366,107760
98099366,107860
98119366,107934
98139366,108005
98159366,108081
98179366,108162
98199366,108237
98220366,108313
98240366,108054
98260366,107250
98280366,106499
98300366,106071
98320366,105922
98340366,105962
98360366,106114
98380366,106312
98400366,106486
98421366,106683
98441366,106904
98461366,107071
98481366,107089
98501366,107034
98521366,106971
98541366,106899
98561366,106897
98581366,106931
98601366,107030
98621366,107169
98642366,107307
98662366,107446
98682366,107599
98702366,107722
98722366,107845
98742366,107957
98762366,108051
98782366,108132
98802366,108199
98822366,108272
98842366,108331
98863366,108377
98883366,108460
98903366,108456
98923366,107956
98943366,107112
98963366,106466
98983366,106148
99003366,106072
99023366,106164
99043366,106368
99064366,106578
99084366,106800
99104366,107039
99124366,107244
99144366,107354
99164366,107354
99184366,107249
99204366,107152
99224366,107077
99244366,107052
99264366,107096
99285366,107182
99305366,107298
99325366,107427
99345366,107563
99365366,107688
99385366,107812
99405366,107898
99425366,107977
99445366,108049
99465366,108107
99486366,108158
99506366,108228
99526366,108311
99546366,108113
99566366,107393
99586366,106613
99606366,106114
99626366,105893
99646366,105882
99666366,105979
99686366,106143
99707366,106339
99727366,106526
99747366,106736
99767366,106908
99787366,107014
99807366,107018
99827366,106961
99847366,106906
99867366,106879
99887366,106886
99907366,106922
99928366,107025
99948366,107139
99968366,107266
99988366,107378
100008366,107527
100028366,107658
100048366,107754
100068366,107870
100088366,107941
100108366,108023
100129366,108088
100149366,108143
100169366,108226
100189366,108240
100209366,107817
100229366,106903
100249366,106154
100269366,105714
100289366,105542
100309366,105555
100329366,105669
100350366,105811
100370366,105983
100390366,106113
100410366,106276
100430366,106424
100450366,106543
100470366,106575
100490366,106561
100510366,106514
100530366,106509
100550366,106524
100571366,106589
100591366,106680
100611366,106796
100631366,106927
100651366,107081
100671366,107209
100691366,107318
100711366,107430
100731366,107528
100751366,107616
100772366,107716
100792366,107803
100812366,107889
100832366,107978
100852366,108032
100872366,107704
100892366,106879
100912366,106112
100932366,105662
100952366,105485
100972366,105493
100993366,105600
101013366,105765
101033366,105945
101053366,106116
101073366,106294
101093366,106476
101113366,106591
101133366,106630
101153366,106607
101173366,106576
101194366,106566
101214366,106590
101234366,106667
101254366,106766
101274366,106891
101294366,107031
101314366,107161
101334366,107297
101354366,107433
101374366,107533
101394366,107646
101415366,107735
101435366,107834
101455366,107930
101475366,108011
101495366,108114
101515366,108200
101535366,108265
101555366,108348
101575366,108410
101595366,108493
101615366,108536
101636366,108076
101656366,107104
101676366,106317
101696366,105882
101716366,105747
101736366,105779
101756366,105925
101776366,106141
101796366,106324
101816366,106497
101837366,106678
101857366,106818
101877366,106897
101897366,106905
101917366,106861
101937366,106822
101957366,106818
101977366,106866
101997366,106949
102017366,107062
102037366,107174
102058366,107315
102078366,107453
102098366,107578
102118366,107686
102138366,107782
102158366,107879
102178366,107973
102198366,108070
102218366,108143
102238366,108247
102259366,108336
102279366,108420
102299366,108513
102319366,108611
102339366,108709
102359366,108780
102379366,108876
102399366,108916
102419366,108559
102439366,107616
102459366,106823
102480366,106371
102500366,106242
102520366,106301
